train_loss,valid_loss,valid_accuracy,valid_mrr,operation count
8137.26012134552,1225.8600602149963,0.49680638722554893,0.7474051896207585
7344.8403697013855,1223.7200620174408,0.49660678642714573,0.7473053892215569
7327.740357875824,1219.780056476593,0.49760479041916167,0.7478043912175649
7277.260324716568,1200.5000433921814,0.5327345309381237,0.7653692614770459
7173.520258426666,1182.1800273656845,0.5830339321357285,0.7905189620758483
7062.880167961121,1162.6800184249878,0.615369261477046,0.806686626746507
6963.320084810257,1156.9400165081024,0.6065868263473054,0.8022954091816368
6907.200037956238,1135.0200012922287,0.6099800399201597,0.8039920159680639
6698.959924459457,1094.6999822854996,0.6199600798403193,0.8089820359281437
6474.299849748611,1065.739975452423,0.6353293413173653,0.8166666666666667
